sub4	tbasej4	rp131140	rp115124b	rp125126	jlap1_125	jlap1_126	cur2_125	cur2_126
					3.78403	13.4606	0.624015	-0.0482335
					3.78184	13.4365	0.625684	-0.0512992
					3.77741	13.4688	0.624914	-0.0524739
					3.80464	13.4769	0.624474	-0.0507677
					3.78285	13.482	0.624191	-0.0520367
					3.79456	13.4634	0.625647	-0.0504281
					3.80765	13.4927	0.624765	-0.0497606
					3.80319	13.484	0.624382	-0.0518936
					3.80194	13.4826	0.624988	-0.0502034
					3.79939	13.4631	0.623145	-0.0512522
					3.82821	13.4938	0.624883	-0.0499389
					3.80348	13.5126	0.624931	-0.0514824
					3.82374	13.4973	0.623126	-0.0481617
					3.84491	13.5057	0.625851	-0.0502179
					3.82948	13.5116	0.623296	-0.0520107
					3.85254	13.5068	0.625715	-0.0502998
					3.84833	13.5111	0.623868	-0.0506851
					3.88229	13.5233	0.625691	-0.0516788
					3.863	13.5258	0.62531	-0.0511476
					3.86255	13.5125	0.624702	-0.0495554
					3.86501	13.5433	0.624553	-0.047965
					3.90703	13.5271	0.62539	-0.0522303
					3.87917	13.5405	0.623676	-0.0490176
					3.89794	13.5426	0.624915	-0.050128
					3.90802	13.5473	0.62291	-0.0507357
					3.91817	13.5437	0.625991	-0.0502213
					3.91421	13.5375	0.626175	-0.0500746
					3.9209	13.5449	0.622752	-0.0500385
					3.9245	13.5442	0.621931	-0.0499579
					3.9329	13.5553	0.624426	-0.0501574
					3.92316	13.5842	0.624246	-0.0511721
					3.9297	13.5834	0.625329	-0.0518955
					3.93682	13.5666	0.624108	-0.0490046
					3.96936	13.5895	0.624802	-0.05002
					3.94711	13.5704	0.627606	-0.0516129
					3.96184	13.5907	0.625722	-0.0497354
					3.9513	13.5973	0.624688	-0.0507282
					3.97442	13.597	0.625131	-0.0502508
					3.96239	13.613	0.62338	-0.0492804
					4.01032	13.6135	0.624556	-0.051122
					3.96532	13.6096	0.623805	-0.0507069
					4.01162	13.6218	0.623678	-0.0480733
					4.01749	13.6236	0.627122	-0.0497686
					4.01144	13.6315	0.62572	-0.0520226
					4.00162	13.6171	0.622278	-0.0510518
					4.02872	13.6368	0.623304	-0.0490492
					4.03036	13.6489	0.625901	-0.047503
					4.04442	13.6588	0.623533	-0.0507794
					4.03238	13.6664	0.625337	-0.0507229
					4.04198	13.6614	0.624343	-0.05166
					4.02345	13.6663	0.623676	-0.049547
					4.06327	13.6683	0.624977	-0.0469382
					4.05135	13.6559	0.622906	-0.0505409
					4.08813	13.6885	0.626983	-0.0525029
					4.05243	13.6676	0.623207	-0.0521195
					4.06395	13.6744	0.625653	-0.05107
					4.08875	13.6662	0.62454	-0.0497478
					4.09579	13.6831	0.627957	-0.0495791
					4.08815	13.6772	0.624505	-0.0502575
					4.0866	13.7044	0.62601	-0.0494919
					4.08489	13.7016	0.625273	-0.0516694
					4.11527	13.7182	0.625192	-0.0511167
					4.11533	13.7197	0.625725	-0.051295
					4.12811	13.7307	0.626025	-0.0493626
					4.14244	13.7388	0.624129	-0.0491831
					4.13481	13.7198	0.625844	-0.0496912
					4.12677	13.7321	0.626476	-0.0493415
					4.14779	13.7419	0.625426	-0.0507124
					4.16408	13.7401	0.626613	-0.0478191
					4.16525	13.7595	0.626043	-0.052065
					4.16044	13.7532	0.623402	-0.0505272
					4.18654	13.7615	0.626367	-0.0492797
					4.17891	13.7377	0.624113	-0.050609
					4.17594	13.7688	0.624622	-0.0509642
					4.17749	13.7875	0.624134	-0.052156
					4.19793	13.7797	0.626075	-0.0484594
					4.22107	13.7775	0.627357	-0.0496645
					4.20385	13.7901	0.624956	-0.0495395
					4.22136	13.7873	0.625178	-0.0488882
					4.22636	13.8104	0.622646	-0.0505046
					4.23119	13.7983	0.624017	-0.0494189
					4.22798	13.7864	0.622695	-0.050462
					4.25576	13.8126	0.62574	-0.0500392
					4.24598	13.8165	0.624672	-0.0495431
					4.27132	13.8135	0.625168	-0.0484972
					4.27105	13.8137	0.623874	-0.0506385
					4.27458	13.8351	0.62778	-0.0512866
					4.25077	13.8313	0.627755	-0.0509073
					4.30318	13.8494	0.625499	-0.0503217
					4.29607	13.8435	0.624413	-0.0525354
					4.27654	13.844	0.629074	-0.0520476
					4.29975	13.8277	0.625507	-0.0487038
					4.29314	13.857	0.622498	-0.0500769
					4.29201	13.8843	0.625843	-0.0503621
					4.294	13.8598	0.626603	-0.0498548
					4.31304	13.8815	0.623267	-0.0494228
					4.30649	13.8665	0.624011	-0.0489124
					4.31498	13.8671	0.624095	-0.0499846
					4.31816	13.8856	0.625039	-0.0496946
					4.3333	13.9023	0.623698	-0.0503112
					4.33363	13.8874	0.623663	-0.0513522
					4.32698	13.8927	0.621693	-0.0495454
					4.3395	13.9084	0.623259	-0.0508143
					4.35928	13.9149	0.625983	-0.0489526
					4.36642	13.92	0.624661	-0.0506446
					4.364	13.9138	0.626132	-0.0483613
					4.38192	13.885	0.624625	-0.0511209
					4.37222	13.9122	0.624699	-0.0503729
					4.41287	13.9094	0.624719	-0.0493012
					4.41044	13.9236	0.624347	-0.0468928
					4.38046	13.9478	0.624457	-0.0495352
					4.39903	13.9465	0.624165	-0.0507877
					4.41201	13.944	0.624554	-0.0493292
					4.41383	13.952	0.625053	-0.0525367
					4.4012	13.9645	0.622858	-0.0515771
					4.40869	13.96	0.627609	-0.0479976
					4.4275	13.95	0.625063	-0.0511876
					4.43303	13.9651	0.626023	-0.0493251
					4.44172	13.9606	0.624171	-0.0505323
					4.45945	13.9727	0.623588	-0.0508268
					4.44979	13.98	0.623307	-0.0497594
					4.46789	13.9816	0.62336	-0.0506355
					4.46934	13.985	0.624446	-0.0505104
					4.45687	13.9996	0.625683	-0.0496565
					4.45827	14.0138	0.624387	-0.0510327
					4.47584	13.9999	0.625095	-0.0511115
					4.47943	14.0199	0.626638	-0.0516725
					4.48707	14.0007	0.627821	-0.0509211
					4.50058	14.0075	0.622737	-0.0503675
					4.49433	14.0192	0.625033	-0.048044
					4.48438	14.0233	0.624261	-0.0493866
					4.50304	14.0311	0.39028	-0.0520835
					4.51497	14.0221	-0.0532133	-0.0508094
					4.51543	14.0172	-0.0543863	-0.0506062
					4.51231	14.034	-0.0523744	-0.0503546
					4.50646	14.0707	-0.0485428	-0.0513044
					4.52557	14.0422	-0.0523666	-0.0505164
					4.55202	14.0437	-0.053221	-0.0517464
					4.54477	14.0511	-0.0545019	-0.0502788
					4.5391	14.0651	-0.0513508	-0.0496435
					4.55293	14.0742	-0.0514536	-0.0511406
					4.55546	14.0645	-0.0523178	-0.0504766
					4.56706	14.0735	-0.0520849	-0.0497515
					4.55136	14.0665	-0.0545329	-0.0494644
					4.58577	14.063	-0.0518659	-0.0488331
					4.56215	14.072	-0.0513582	-0.048502
					4.57979	14.1147	-0.0524919	-0.0528412
					4.59708	14.1018	-0.0523379	-0.0512652
					4.61123	14.0979	-0.0527701	-0.0512797
					4.58611	14.0899	-0.0534603	-0.0496506
					4.60903	14.1039	-0.0518798	-0.0461065
					4.58185	14.0927	-0.0517801	-0.0520801
					4.61479	14.1053	-0.0513129	-0.049904
					4.62406	14.1148	-0.0506867	-0.0502939
					4.61044	14.0849	-0.053799	-0.0504376
					4.62849	14.1293	-0.0531549	-0.0509823
					4.62802	14.1228	-0.050609	-0.0500021
					4.62826	14.13	-0.0498099	-0.048728
					4.65479	14.1414	-0.052497	-0.0501584
					4.6497	14.1198	-0.0537589	-0.0533154
					4.64838	14.1342	-0.0528549	-0.0514783
					4.63592	14.1489	-0.051517	-0.0497274
					4.66334	14.1353	-0.0526422	-0.0476143
					4.65753	14.1554	-0.0517139	-0.0496088
					4.68505	14.1697	-0.0512201	-0.0500241
					4.66855	14.1509	-0.0519862	-0.0491685
					4.668	14.1793	-0.0504451	-0.0510099
					4.6939	14.1634	-0.0497965	-0.0483463
					4.68732	14.148	-0.0544123	-0.0506785
					4.70424	14.1738	-0.052565	-0.0512733
					4.678	14.1613	-0.0526043	-0.0508909
					4.71241	14.1782	-0.0518624	-0.0490484
					4.70568	14.1884	-0.0542342	-0.0501682
					4.74437	14.1745	-0.0520249	-0.0499777
					4.71447	14.2008	-0.0525652	-0.0489398
					4.73643	14.1956	-0.0540033	-0.0509326
					4.74594	14.2098	-0.0529703	-0.0499047
					4.74951	14.2108	-0.0509496	-0.0499364
					4.73561	14.2022	-0.0522258	-0.0510111
					4.76787	14.2217	-0.0540162	-0.049484
					4.74774	14.1907	-0.0521318	-0.0476295
					4.74849	14.2114	-0.0505539	-0.0489852
					4.75986	14.2114	-0.0529729	-0.0508078
					4.79654	14.2114	-0.0525242	-0.046969
					4.76756	14.1852	-0.052543	-0.0492245
					4.78056	14.216	-0.0517067	-0.0489989
					4.7921	14.2454	-0.054756	-0.0500674
					4.80038	14.2396	-0.0528571	-0.0495027
					4.80335	14.2441	-0.0535803	-0.0494813
					4.78918	14.2548	-0.0527062	-0.0496962
					4.81916	14.2407	-0.0531944	-0.0494882
					4.80111	14.2816	-0.0521365	-0.0471291
					4.82642	14.2691	-0.0514628	-0.0496793
					4.8228	14.2566	-0.0532827	-0.0497921
					4.81991	14.26	-0.0531956	-0.0516133
					4.8359	14.2952	-0.0519168	-0.0497493
					4.85203	14.2487	-0.052883	-0.0490948
					4.85592	14.2878	-0.0529526	-0.0479836
					4.85443	14.2944	-0.0528921	-0.0500412
					4.86641	14.2931	-0.0535968	-0.0506507
					4.88336	14.3079	-0.051414	-0.0495521
					4.86515	14.2829	-0.0542488	-0.050482
					4.85776	14.2909	-0.0529092	-0.0518307
					4.90064	14.3085	-0.0525468	-0.049674
					4.88238	14.3081	-0.049982	-0.0526226
					4.88424	14.3299	-0.0533946	-0.0523526
					4.88622	14.3427	-0.0552628	-0.0531294
					4.90623	14.3243	-0.053737	-0.0484996
					4.89782	14.3159	-0.0547304	-0.0497013
					4.92009	14.3545	-0.0536716	-0.0515088
					4.91962	14.3396	-0.0537417	-0.0480035
					4.92142	14.3455	-0.0541962	-0.0468166
					4.94451	14.336	-0.0544419	-0.0507019
					4.94186	14.3599	-0.0527601	-0.048654
					4.93401	14.3512	-0.0546889	-0.0489601
					4.95459	14.359	-0.0513524	-0.0515398
					4.93354	14.3518	-0.052695	-0.0487354
					4.96124	14.3411	-0.0527257	-0.0496308
					4.95474	14.3542	-0.0519571	-0.0494559
					4.97202	14.3981	-0.0527985	-0.0497298
					4.96732	14.3869	-0.0534078	-0.0514119
					4.96726	14.3717	-0.0540649	-0.0511247
					4.99176	14.3918	-0.0510421	-0.0519881
					5.00618	14.3946	-0.051833	-0.0480673
					4.97682	14.3936	-0.0534751	-0.0503199
					4.99868	14.4	-0.0535202	-0.0502466
					5.00203	14.3894	-0.0516824	-0.052053
					4.98082	14.3997	-0.0516238	-0.0492207
					4.99928	14.4099	-0.0514224	-0.0490945
					5.0302	14.4194	-0.0553164	-0.0498677
					5.01397	14.4176	-0.0509603	-0.0490365
					5.03009	14.4083	-0.0510692	-0.0509891
					5.04618	14.4314	-0.053108	-0.0512868
					5.06049	14.4231	-0.0512257	-0.0487521
					5.0498	14.4028	-0.0540527	-0.0504937
					5.05862	14.4476	-0.0530335	-0.0483421
					5.04135	14.4486	-0.0507957	-0.0472563
					5.06658	14.4506	-0.0526494	-0.0504363
					5.06527	14.4495	-0.0507177	-0.0504548
					5.0792	14.4628	-0.0517357	-0.0490269
					5.0608	14.479	-0.051159	-0.050386
					5.08437	14.4611	-0.0522636	-0.0499293
					5.09704	14.4589	-0.0516603	-0.0512255
					5.09856	14.4707	-0.0536533	-0.0525828
					5.09639	14.4795	-0.0543973	-0.0503477
					5.09894	14.4675	-0.052672	-0.0501677
					5.11832	14.4837	-0.0529902	-0.0494484
					5.12807	14.4909	-0.0524418	-0.0491584
					5.12589	14.4773	-0.0520706	-0.0521225
					5.12769	14.4667	-0.0519337	-0.0508813
					5.13076	14.5104	-0.0511468	-0.0492217
					5.1459	14.5035	-0.0510264	-0.0526041
					5.16936	14.5051	-0.0528258	-0.0489578
					5.13714	14.5086	-0.0516054	-0.0508411
					5.15459	14.4928	-0.051191	-0.0493216
					5.17393	14.5136	-0.0532217	-0.0499003
					5.15883	14.5227	-0.0554016	-0.0497235
					5.18564	14.5247	-0.0513955	-0.0513543
					5.15462	14.5089	-0.0527907	-0.0511725
					5.16259	14.5174	-0.0516636	-0.0473952
					5.19738	14.5172	-0.0525055	-0.0515527
					5.20093	14.5212	-0.050527	-0.0506664
					5.19317	14.5447	-0.0525826	-0.0490389
					5.21222	14.5325	-0.0513247	-0.0488367
					5.20675	14.5581	-0.0525647	-0.0495972
					5.22417	14.547	-0.0516961	-0.0513063
					5.2153	14.5577	-0.0517258	-0.0498595
					5.24558	14.5681	-0.0525615	-0.0507696
					5.23887	14.5649	-0.0504199	-0.0510261
					5.23828	14.566	-0.0529875	-0.0495731
					5.23741	14.5718	-0.0520356	-0.0484515
					5.25201	14.5649	-0.0511411	-0.0469217
					5.26032	14.5928	-0.0541652	-0.0498769
					5.24917	14.5799	-0.052871	-0.0507744
					5.23926	14.573	-0.0521152	-0.0499193
					5.25487	14.591	-0.0511578	-0.0502088
					5.27432	14.5793	-0.0527764	-0.0508911
					5.26455	14.5914	-0.0518605	-0.050591
					5.25659	14.5966	-0.0515706	-0.0511818
					5.28337	14.5947	-0.05305	-0.0495972
					5.29913	14.5924	-0.0526945	-0.0502452
					5.30853	14.5926	-0.0537342	-0.0500569
					5.3199	14.607	-0.052991	-0.049674
					5.29876	14.6167	-0.053709	-0.0512112
					5.31508	14.6013	-0.0530294	-0.0508818
					5.30908	14.6119	-0.0519827	-0.0486587
					5.30428	14.6381	-0.0506379	-0.0489343
					5.32233	14.6398	-0.053016	-0.0504332
					5.32535	14.6183	-0.0512865	-0.0497221
					5.34545	14.6238	-0.0519983	-0.0494577
					5.35516	14.6541	-0.0518754	-0.0505817
					5.31922	14.6377	-0.0488903	-0.0507783
					5.34711	14.6536	-0.051874	-0.0486342
					5.34809	14.6561	-0.0518602	-0.048868
					5.35569	14.6585	-0.0501691	-0.0489855
					5.35996	14.6831	-0.054684	-0.0479627
					5.3779	14.6565	-0.0547368	-0.0502795
					5.39063	14.6967	-0.0551586	-0.0505054
					5.38922	14.6831	-0.0517187	-0.0511973
					5.3714	14.6683	-0.0547232	-0.0500812
					5.4088	14.6911	-0.0518868	-0.0474204
					5.3941	14.6899	-0.0522792	-0.0513679
					5.39145	14.6909	-0.0534646	-0.0523712
					5.40762	14.7009	-0.0555993	-0.0506467
					5.41055	14.6809	-0.0544738	-0.0501236
					5.41946	14.6767	-0.0528059	-0.0503064
					5.41825	14.7258	-0.0526304	-0.0505702
					5.42061	14.7011	-0.0540929	-0.050691
					5.41096	14.704	-0.0538168	-0.0521873
					5.44838	14.7079	-0.0528473	-0.0525028
					5.42604	14.7291	-0.0522581	-0.0491054
					5.43162	14.7383	-0.0524766	-0.0500847
					5.45218	14.7295	-0.0521845	-0.0503635
					5.44649	14.735	-0.0527554	-0.0497049
					5.48135	14.7526	-0.0552917	-0.0489549
					5.47355	14.7708	-0.0526123	-0.047527
					5.46546	14.7621	-0.0531033	-0.0512838
					5.50301	14.7608	-0.0521075	-0.0485529
					5.48732	14.7584	-0.0525244	-0.0522846
					5.48057	14.7733	-0.0538409	-0.0489112
					5.48989	14.7639	-0.0518709	-0.0494064
					5.50955	14.7769	-0.0509699	-0.0487529
					5.50861	14.7787	-0.0510963	-0.0503298
					5.50853	14.769	-0.0515243	-0.0511224
					5.50647	14.77	-0.0509336	-0.0477338
					5.51273	14.8054	-0.0524757	-0.049177
					5.53055	14.8207	-0.0516856	-0.0517443
					5.53785	14.8054	-0.0538291	-0.0503667
					5.51037	14.8056	-0.0528893	-0.0500771
					5.53076	14.8024	-0.0533279	-0.0484523
					5.53637	14.8234	-0.0531703	-0.0490994
					5.54701	14.8007	-0.0552747	-0.0492605
					5.54823	14.8245	-0.0561933	-0.0510095
					5.55635	14.824	-0.0528571	-0.0524333
					5.55073	14.8419	-0.0525242	-0.0498546
					5.58606	14.8274	-0.0520981	-0.0499947
					5.59192	14.8356	-0.0531082	-0.050278
					5.60529	14.8406	-0.0510774	-0.0497591
					5.60872	14.8643	-0.0523374	-0.0518722
					5.58408	14.8571	-0.0538428	-0.0509056
					5.59802	14.8238	-0.0516812	-0.0493115
					5.60483	14.8534	-0.0511964	-0.0506651
					5.62793	14.8408	-0.0516075	-0.0515906
					5.62726	14.8716	-0.0519163	-0.0514076
					5.62944	14.8724	-0.0536617	-0.0510965
					5.63475	14.8818	-0.0517031	-0.0482636
					5.63613	14.9084	-0.052307	-0.05132
					5.65167	14.8976	-0.0517402	-0.0493227
					5.62748	14.8932	-0.051045	-0.0499492
					5.65499	14.8904	-0.0533538	-0.0513933
					5.66154	14.8915	-0.0530001	-0.0498598
					5.68064	14.8961	-0.0533995	-0.0495366
					5.66974	14.9234	-0.0530684	-0.0523106
					5.65356	14.913	-0.0546392	-0.0496342
					5.68601	14.9267	-0.0530451	-0.0501124
					5.69524	14.9241	-0.0525643	-0.0501867
					5.69433	14.938	-0.0525905	-0.0485584
					5.70295	14.9221	-0.0515713	-0.0489277
					5.70611	14.9533	-0.049979	-0.0499594
					5.71171	14.9558	-0.0512926	-0.051484
					5.71417	14.9393	-0.0536705	-0.0496547
					5.73905	14.9351	-0.05236	-0.0499889
					5.72633	14.93	-0.0518737	-0.049051
					5.74228	14.9845	-0.0544688	-0.0512734
					5.73297	14.9721	-0.053221	-0.0495786
					5.76852	14.9708	-0.0517325	-0.0481064
					5.76065	14.9711	-0.0513023	-0.0498772
					5.77908	14.9545	-0.0518701	-0.0501449
					5.77237	14.9847	-0.0528991	-0.0482619
					5.77483	14.9756	-0.0498184	-0.0483418
					5.76261	14.9909	-0.0509578	-0.0477105
					5.77357	14.9664	-0.0527622	-0.0492335
					5.76993	14.9768	-0.0513444	-0.0469554
					5.79209	14.9809	-0.0540047	-0.0505033
					5.81735	15.0117	-0.0508803	-0.0505713
					5.8008	15.0096	-0.0513898	-0.0511785
					5.81014	15.0309	-0.0519798	-0.0515269
					5.81319	14.9948	-0.051778	-0.0490214
					5.83162	15.0258	-0.0531942	-0.0492808
					5.81551	15.0312	-0.0521739	-0.0501014
					5.83428	15.0308	-0.0547993	-0.049591
					5.83432	15.0429	-0.0502759	-0.0518321
					5.86522	15.0528	-0.0528903	-0.0502218
					5.85652	15.0453	-0.0538343	-0.0505762
					5.84309	15.0401	-0.0511938	-0.0510967
					5.86049	15.0413	-0.0527829	-0.0505344
					5.88321	15.0601	-0.0515815	-0.0488931
					5.88443	15.0634	-0.0506887	-0.0493874
					5.89036	15.074	-0.054537	-0.0507556
					5.89256	15.0718	-0.0544913	-0.0488015
					5.88636	15.0736	-0.0519213	-0.0494087
					5.90105	15.0971	-0.0527202	-0.0514875
					5.90577	15.1014	-0.0547955	-0.049646
					5.91094	15.0857	-0.0518078	-0.0493584
					5.92091	15.0747	-0.0526895	-0.0477966
					5.93756	15.1	-0.0513735	-0.0471653
					5.90735	15.0825	-0.0526263	-0.0464007
					5.92112	15.1046	-0.052555	-0.0495159
					5.91998	15.0923	-0.0503426	-0.0506738
					5.93968	15.1276	-0.0518309	-0.049176
					5.93584	15.1281	-0.0514143	-0.0475851
					5.96218	15.122	-0.054049	-0.0489876
					5.95889	15.1258	-0.0527928	-0.0510145
					5.94853	15.1302	-0.053754	-0.0510228
					5.96416	15.1376	-0.0511213	-0.0491534
					5.96197	15.1297	-0.0504277	-0.0497196
					5.95217	15.1261	-0.0532749	-0.0519682
					5.97139	15.1403	-0.0541352	-0.0509907
					5.98564	15.164	-0.053507	-0.050902
					5.99453	15.1435	-0.0534605	-0.0500199
					5.99389	15.1274	-0.0528871	-0.0483748
					5.99275	15.1509	-0.0531571	-0.0494205
					5.9982	15.1633	-0.0537601	-0.0523884
					6.01199	15.1825	-0.0544985	-0.0494926
					6.02951	15.176	-0.052079	-0.0493715
					6.02025	15.1829	-0.0529362	-0.0507439
					6.00631	15.1758	-0.0519655	-0.0488601
					6.03383	15.1963	-0.0537054	-0.0522873
					6.05374	15.1741	-0.0547118	-0.0507781
					6.03893	15.1914	-0.0537017	-0.0483487
					6.04132	15.199	-0.0539326	-0.0489231
					6.03439	15.1939	-0.0528638	-0.0511447
					6.07079	15.1811	-0.0515201	-0.0505949
					6.06671	15.1806	-0.0523812	-0.0512435
					6.07822	15.2059	-0.0522203	-0.048526
					6.09234	15.2161	-0.0516175	-0.0530524
					6.05315	15.2316	-0.0533393	-0.0495603
					6.08199	15.2134	-0.0551674	-0.0480639
					6.11524	15.2206	-0.0504108	-0.0490148
					6.09193	15.2315	-0.0514744	-0.0517601
					6.08743	15.2403	-0.0530684	-0.0478842
					6.09358	15.2425	-0.0526084	-0.0491431
					6.08605	15.2281	-0.0534863	-0.051783
					6.10845	15.2437	-0.0510373	-0.0489705
					6.11561	15.2364	-0.0542586	-0.0480946
					6.12603	15.2368	-0.0504671	-0.0514744
					6.13942	15.2465	-0.0528987	-0.0505017
					6.13193	15.2663	-0.0518211	-0.047426
					6.11982	15.2777	-0.0521786	-0.0519655
					6.14554	15.2574	-0.0522829	-0.0486869
					6.15643	15.2758	-0.0524523	-0.0510724
					6.14075	15.2926	-0.0534016	-0.0501754
					6.14399	15.2819	-0.0532739	-0.0499885
					6.17267	15.2824	-0.0549852	-0.0475171
					6.1784	15.2957	-0.0536916	-0.0494608
					6.16062	15.2913	-0.0526247	-0.0500695
					6.18055	15.315	-0.0524169	-0.0491565
					6.16935	15.3002	-0.0531161	-0.0492303
					6.16924	15.2878	-0.0519701	-0.0476857
					6.20264	15.3102	-0.0532061	-0.0499565
					6.19154	15.3029	-0.0516383	-0.0494897
					6.20413	15.321	-0.0524004	-0.0505471
					6.19684	15.3279	-0.0538271	-0.0507233
					6.2069	15.3293	-0.0530229	-0.0506383
					6.24103	15.3354	-0.0535977	-0.0486328
					6.24201	15.3186	-0.0519093	-0.0493637
					6.21535	15.3155	-0.0541332	-0.0493915
					6.22357	15.322	-0.0518879	-0.0502926
					6.23192	15.3561	-0.0540212	-0.0503763
					6.23407	15.3364	-0.0548481	-0.0504117
					6.25166	15.3406	-0.0522311	-0.0489827
					6.24751	15.3591	-0.0527512	-0.0511153
					6.24122	15.3663	-0.0521841	-0.048599
					6.26321	15.3477	-0.0512104	-0.0515394
					6.27042	15.3792	-0.0538938	-0.0503107
					6.27655	15.3766	-0.0535695	-0.0492049
					6.26864	15.3644	-0.0536789	-0.0495157
					6.28507	15.3855	-0.0540903	-0.051832
					6.2929	15.394	-0.0532224	-0.0473202
					6.30383	15.3832	-0.0508938	-0.0517076
					6.27409	15.3939	-0.0534431	-0.050712
					6.31913	15.3882	-0.0546797	-0.0495499
					6.32497	15.3933	-0.0495119	-0.0496512
					6.30658	15.3831	-0.0520995	-0.0482918
					6.33466	15.3999	-0.053875	-0.0497431
					6.3226	15.4135	-0.0518956	-0.050375
					6.32684	15.4186	-0.0517578	-0.0498025
					6.31494	15.4248	-0.0526926	-0.0487223
					6.32718	15.4295	-0.0510803	-0.0503505
					6.32844	15.4245	-0.0520382	-0.0522214
					6.33717	15.4378	-0.0528779	-0.0501451
					6.3475	15.4197	-0.0509873	-0.0500619
					6.33782	15.4391	-0.0544726	-0.0510892
					6.34913	15.4308	-0.0516433	-0.0482624
					6.36016	15.4476	-0.0527717	-0.0507732
					6.33677	15.4468	-0.0546917	-0.0513673
					6.3678	15.4488	-0.0541741	-0.0488565
					6.39079	15.4406	-0.0540397	-0.0491113
					6.36519	15.4718	-0.0543993	-0.0516013
					6.39099	15.4754	-0.0510056	-0.0504496
					6.40049	15.472	-0.0539432	-0.0521403
					6.39995	15.4675	-0.0545086	-0.0507461
					6.3949	15.4715	-0.0541709	-0.0501896
					6.40848	15.495	-0.0519041	-0.0486159
